id,生源地,批次,科类,选科限制,院校代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平,理科,工科,文科（非经管法）,经管法,医科,设计与艺术类,语言类
8059677,湖北,本科批,历史,不限,H44502,青岛大学,07,工商管理,(国家专项计划)(办学地点：金家岭校区),,6600,2.0,新增,,,562.0,7148.0,560.0,7076.0,,,,,,,,,,山东,山东青岛市,本科,省政府,"综合,省重点,保研,公立大学,本科,省重点",综合,公办,"中国知名大学,区域一流大学",,,,1.0,,,
8059678,湖北,本科批,历史,不限,H44502,青岛大学,08,旅游管理,(国家专项计划)(办学地点：浮山校区),,6600,2.0,,,,562.0,7148.0,560.0,7076.0,2.0,560,7076,2.0,560,6048,2.0,591.0,5381,山东,山东青岛市,本科,省政府,"综合,省重点,保研,公立大学,本科,省重点",综合,公办,"中国知名大学,区域一流大学",,,1.0,1.0,,,
8062818,湖北,本科批,历史,不限,H42901,山东师范大学,01,中国语言文学类,(汉语言文学、汉语言、秘书学),,5280,1.0,,,,562.0,7148.0,571.0,5304.0,1.0,577,4471,1.0,570,4413,1.0,595.0,4685,山东,山东济南市,本科,省政府,"综合,师范,省重点,保研,研究生院,省部共建,公立大学,本科,省重点","综合,师范",公办,"中国知名大学,区域一流大学",,,,,,,1.0
8062819,湖北,本科批,历史,不限,H42901,山东师范大学,02,日语,(师范类；需口试),,5280,1.0,新增,,,562.0,7148.0,571.0,5304.0,,,,,,,,,,山东,山东济南市,本科,省政府,"综合,师范,省重点,保研,研究生院,省部共建,公立大学,本科,省重点","综合,师范",公办,"中国知名大学,区域一流大学",,,,,,,1.0
8062820,湖北,本科批,历史,不限,H42901,山东师范大学,03,新闻传播学类,(新闻学、网络与新媒体),,5280,1.0,新增,,,562.0,7148.0,571.0,5304.0,,,,,,,,,,山东,山东济南市,本科,省政府,"综合,师范,省重点,保研,研究生院,省部共建,公立大学,本科,省重点","综合,师范",公办,"中国知名大学,区域一流大学",,,1.0,,,,
8062821,湖北,本科批,历史,不限,H42901,山东师范大学,04,历史学,(师范类),,5280,2.0,,,,562.0,7148.0,571.0,5304.0,2.0,571,5304,2.0,563,5495,1.0,587.0,6130,山东,山东济南市,本科,省政府,"综合,师范,省重点,保研,研究生院,省部共建,公立大学,本科,省重点","综合,师范",公办,"中国知名大学,区域一流大学",,,1.0,,,,
8062822,湖北,本科批,历史,不限,H42901,山东师范大学,05,工商管理类,(工商管理、会计学),,6600,2.0,,,,562.0,7148.0,571.0,5304.0,2.0,572,5155,2.0,565,5130,1.0,594.0,4850,山东,山东济南市,本科,省政府,"综合,师范,省重点,保研,研究生院,省部共建,公立大学,本科,省重点","综合,师范",公办,"中国知名大学,区域一流大学",,,,1.0,,,
8062823,湖北,本科批,历史,不限,H42901,山东师范大学,06,旅游管理,,,6600,2.0,新增,,,562.0,7148.0,571.0,5304.0,,,,,,,,,,山东,山东济南市,本科,省政府,"综合,师范,省重点,保研,研究生院,省部共建,公立大学,本科,省重点","综合,师范",公办,"中国知名大学,区域一流大学",,,1.0,1.0,,,
8062824,湖北,本科批,历史,不限,H42901,山东师范大学,07,广播电视编导,(授予艺术学学位),,10560,2.0,新增,,,562.0,7148.0,571.0,5304.0,,,,,,,,,,山东,山东济南市,本科,省政府,"综合,师范,省重点,保研,研究生院,省部共建,公立大学,本科,省重点","综合,师范",公办,"中国知名大学,区域一流大学",,,,,,1.0,
8069485,湖北,本科批,物理,政,F29210,山西大学,60,政治学类,(政治学与行政学、国际政治；办学地点：东山校区),,5175,3.0,新增,,,562.0,40042.0,,,,,,,,,,,,山西,山西太原市,本科,省政府,"综合,双一流,省重点,保研,研究生院,省部共建,101计划,公立大学,本科",综合,公办,"世界知名大学,中国高水平大学",,,1.0,,,,
8069486,湖北,本科批,物理,政,F29210,山西大学,61,行政管理,(办学地点：东山校区),,5175,3.0,新增,,,562.0,40042.0,,,,,,,,,,,,山西,山西太原市,本科,省政府,"综合,双一流,省重点,保研,研究生院,省部共建,101计划,公立大学,本科",综合,公办,"世界知名大学,中国高水平大学",,,,1.0,,,
8076775,湖北,本科批,物理,不限,K75002,石河子大学,05,经济学类,(金融学、经济学、国际经济与贸易),,3200,6.0,,,,562.0,40042.0,561.0,39712.0,6.0,566,36733,6.0,533,40184,4.0,561.0,35015,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,,,1.0,,,
8076776,湖北,本科批,物理,不限,K75002,石河子大学,06,数字经济,,,3200,2.0,新增,,,562.0,40042.0,561.0,39712.0,,,,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,,,1.0,,,
8076777,湖北,本科批,物理,不限,K75002,石河子大学,07,小学教育,(师范类),,3100,2.0,新增,,,562.0,40042.0,561.0,39712.0,,,,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,,1.0,,,,
8076778,湖北,本科批,物理,不限,K75002,石河子大学,08,英语,(外语语种：英语),,3800,2.0,,,,562.0,40042.0,561.0,39712.0,4.0,562,39102,4.0,534,39561,2.0,556.0,37635,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,,,,,,1.0
8076779,湖北,本科批,物理,不限,K75002,石河子大学,09,俄语,,,3800,2.0,,,,562.0,40042.0,561.0,39712.0,2.0,563,38543,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,,,,,,1.0
8076780,湖北,本科批,物理,不限,K75002,石河子大学,10,建筑学,(要求具备美术基础，详见招生章程)(学制：五年),,3500,2.0,,,,562.0,40042.0,561.0,39712.0,4.0,561,39712,2.0,535,38875,2.0,581.0,24824,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076781,湖北,本科批,物理,不限,K75002,石河子大学,11,工商管理类,(财务管理、工商管理、人力资源管理、市场营销),,3200,4.0,,,,562.0,40042.0,561.0,39712.0,4.0,562,39102,2.0,533,40184,4.0,557.0,37114,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,,,1.0,,,
8076782,湖北,本科批,物理,不限,K75002,石河子大学,12,会计学,,,3200,2.0,,,,562.0,40042.0,561.0,39712.0,2.0,571,33872,2.0,532,40838,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,,,1.0,,,
8076783,湖北,本科批,物理,不限,K75002,石河子大学,13,审计学,,,3200,4.0,新增,,,562.0,40042.0,561.0,39712.0,,,,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,,,1.0,,,
8076784,湖北,本科批,物理,不限,K75002,石河子大学,14,农林经济管理,,,3200,2.0,,,,562.0,40042.0,561.0,39712.0,2.0,567,36152,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,1.0,,,
8076785,湖北,本科批,物理,化,K75003,石河子大学,15,生物科学类,(生物科学、生物技术),,3500,5.0,,,,562.0,40042.0,550.0,46527.0,8.0,553,44681,8.0,527,44144,6.0,559.0,36053,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076786,湖北,本科批,物理,化,K75003,石河子大学,16,新能源科学与工程,,,3500,2.0,,,,562.0,40042.0,550.0,46527.0,2.0,561,39712,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076787,湖北,本科批,物理,化,K75003,石河子大学,17,储能科学与工程,,,3500,4.0,,,,562.0,40042.0,550.0,46527.0,2.0,561,39712,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076788,湖北,本科批,物理,化,K75003,石河子大学,18,计算机类,(计算机科学与技术、软件工程、数据科学与大数据技术、网络空间安全),,3500,6.0,,,,562.0,40042.0,550.0,46527.0,6.0,571,33872,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076789,湖北,本科批,物理,化,K75003,石河子大学,19,土木工程,,,3500,2.0,,,,562.0,40042.0,550.0,46527.0,4.0,557,42153,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076790,湖北,本科批,物理,化,K75003,石河子大学,20,给排水科学与工程,,,3500,2.0,,,,562.0,40042.0,550.0,46527.0,4.0,557,42153,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076791,湖北,本科批,物理,化,K75003,石河子大学,21,化学工程与工艺,,,3500,4.0,,,,562.0,40042.0,550.0,46527.0,4.0,556,42750,4.0,528,43469,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",1.0,1.0,,,,,
8076792,湖北,本科批,物理,化,K75003,石河子大学,22,农业机械化及其自动化,,,3500,2.0,,,,562.0,40042.0,550.0,46527.0,2.0,567,36152,2.0,530,42181,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076793,湖北,本科批,物理,化,K75003,石河子大学,23,环境工程,,,3500,4.0,,,,562.0,40042.0,550.0,46527.0,4.0,556,42750,4.0,528,43469,4.0,549.0,41440,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076794,湖北,本科批,物理,化,K75003,石河子大学,24,食品科学与工程类,(食品科学与工程、食品质量与安全),,3500,4.0,,,,562.0,40042.0,550.0,46527.0,6.0,551,45886,8.0,522,47569,8.0,548.0,41963,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076795,湖北,本科批,物理,化,K75003,石河子大学,25,葡萄与葡萄酒工程,,,3500,4.0,,,,562.0,40042.0,550.0,46527.0,2.0,558,41506,2.0,527,44144,2.0,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076796,湖北,本科批,物理,化,K75003,石河子大学,26,植物生产类,(农学、园艺、植物保护、种子科学与工程、设施农业科学与工程),,3000,10.0,,,,562.0,40042.0,550.0,46527.0,12.0,550,46527,12.0,521,48275,12.0,549.0,41440,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076797,湖北,本科批,物理,化,K75003,石河子大学,27,动物科学,,,3000,4.0,,,,562.0,40042.0,550.0,46527.0,4.0,551,45886,4.0,522,47569,4.0,532.0,50678,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076798,湖北,本科批,物理,化,K75003,石河子大学,28,动物医学,(学制：五年),,3000,8.0,,,,562.0,40042.0,550.0,46527.0,10.0,556,42750,6.0,524,46195,4.0,557.0,37114,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,1.0,,
8076799,湖北,本科批,物理,化,K75003,石河子大学,29,林学,,,3000,2.0,新增,,,562.0,40042.0,550.0,46527.0,,,,,,,,,,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,1.0,,,,,
8076800,湖北,本科批,物理,化,K75003,石河子大学,30,临床医学,(学制：五年),,4000,4.0,,,,562.0,40042.0,550.0,46527.0,4.0,583,27480,12.0,534,39561,4.0,571.0,29752,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,,,,1.0,,
8076801,湖北,本科批,物理,化,K75003,石河子大学,31,预防医学,(学制：五年),,4000,4.0,,,,562.0,40042.0,550.0,46527.0,2.0,575,31699,4.0,523,46887,4.0,558.0,36603,新疆,新疆石河子市,本科,新疆生产建设兵团,"综合,211,双一流,国家重点,保研,研究生院,省部共建,公立大学,本科",综合,公办,"中国知名大学,区域一流大学",,,,,1.0,,
8075524,湖北,本科批,物理,不限,K16109,四川师范大学,25,经济学,(办学地点：成龙校区),,5760,1.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,,1.0,,,
8075525,湖北,本科批,物理,不限,K16109,四川师范大学,26,法学,(互联网法治方向培养；办学地点：狮子山校区),,5760,2.0,,,,562.0,40042.0,573.0,32794.0,2.0,573,32794,1.0,558,25239,2.0,580.0,25292,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,,1.0,,,
8075526,湖北,本科批,物理,不限,K16109,四川师范大学,27,纪检监察,(办学地点：狮子山校区),,5760,1.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,,1.0,,,
8075527,湖北,本科批,物理,不限,K16109,四川师范大学,28,教育学,(办学地点：狮子山校区),,5760,1.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,1.0,,,,
8075528,湖北,本科批,物理,不限,K16109,四川师范大学,29,学前教育,(办学地点：狮子山校区),,5760,1.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,1.0,,,,
8075529,湖北,本科批,物理,不限,K16109,四川师范大学,30,小学教育,(办学地点：狮子山校区),,5760,1.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,1.0,,,,
8075530,湖北,本科批,物理,不限,K16109,四川师范大学,31,英语,(外语语种：不限；考生外语单科高考成绩应不低于120分；办学地点：成龙校区),,5760,2.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,,,,,1.0
8075531,湖北,本科批,物理,不限,K16109,四川师范大学,32,俄语,(外语语种：不限；办学地点：成龙校区),,5760,1.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,,,,,1.0
8075532,湖北,本科批,物理,不限,K16109,四川师范大学,33,法语,(外语语种：不限；办学地点：成龙校区),,5760,1.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,,,,,1.0
8075533,湖北,本科批,物理,不限,K16109,四川师范大学,34,广播电视学,(办学地点：狮子山校区),,5760,1.0,,,,562.0,40042.0,573.0,32794.0,1.0,578,30096,1.0,555,26864,1.0,575.0,27733,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,,,,1.0,
8075534,湖北,本科批,物理,不限,K16109,四川师范大学,35,网络与新媒体,(网络传播方向培养；办学地点：狮子山校区),,5760,1.0,,,,562.0,40042.0,573.0,32794.0,1.0,579,29562,1.0,557,25790,1.0,574.0,28228,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,1.0,,,1.0,
8075535,湖北,本科批,物理,不限,K16109,四川师范大学,36,心理学,(网络心理与行为方向培养办学地点：狮子山校区),,6240,1.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,1.0,,,,
8075536,湖北,本科批,物理,不限,K16109,四川师范大学,37,财务管理,(办学地点：成龙校区),,5760,1.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,,1.0,,,
8075537,湖北,本科批,物理,不限,K16109,四川师范大学,38,旅游管理,(办学地点：狮子山校区),,5760,1.0,新增,,,562.0,40042.0,573.0,32794.0,,,,,,,,,,四川,四川成都市,本科,省政府,"师范,省重点,保研,研究生院,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,1.0,1.0,,,
8059323,湖北,本科批,物理,不限,F10106,天津财经大学,18,管理科学与工程类,(国家专项计划)(管理科学、信息管理与信息系统、工程管理),,4400,3.0,,,,562.0,40042.0,537.0,54816.0,3.0,554,44071,,,,,,,天津,天津河西区,本科,市政府,"财经,省重点,保研,研究生院,公立大学,本科,省重点",财经,公办,"中国知名大学,区域一流大学",,1.0,,1.0,,,
8075510,湖北,本科批,物理,化,K15808,西南医科大学,08,中药学,(不招色弱色盲考生；不招近视900度及以上考生；办学地点：城北校区),,6960,2.0,,,,562.0,40042.0,565.0,37310.0,2.0,568,35593,,,,,,,四川,四川泸州市,本科,省政府,"医药,省属,保研,研究生院,公立大学,本科",医药,公办,区域知名大学,,,,,1.0,,
8075928,湖北,本科批,物理,化,K35207,云南师范大学,15,数学与应用数学,(师范类；要求考生数学单科成绩达到100分及以上；,,4500,3.0,,,,562.0,40042.0,560.0,40316.0,5.0,560,40316,4.0,533,40184,2.0,,,云南,云南昆明市,本科,省政府,"师范,省重点,保研,研究生院,省部共建,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",1.0,,,,,,
8062287,湖北,本科批,历史,不限,H00501,浙江农林大学,01,法学,(办学地点：衣锦校区),,5300,1.0,,,,562.0,7148.0,557.0,7610.0,1.0,563,6572,1.0,560,6048,1.0,575.0,8825,浙江,浙江杭州市,本科,省政府,"农林,省重点,研究生院,公立大学,本科,省重点",农林,公办,区域高水平大学,,,,1.0,,,
8062288,湖北,本科批,历史,不限,H00501,浙江农林大学,02,会计学,(办学地点：衣锦校区),,6095,1.0,,,,562.0,7148.0,557.0,7610.0,1.0,561,6895,1.0,549,8179,1.0,576.0,8588,浙江,浙江杭州市,本科,省政府,"农林,省重点,研究生院,公立大学,本科,省重点",农林,公办,区域高水平大学,,,,1.0,,,
8062289,湖北,本科批,历史,不限,H00501,浙江农林大学,03,文化产业管理,(茶文化；办学地点：东湖校区),,5300,1.0,,,,562.0,7148.0,557.0,7610.0,1.0,559,7253,1.0,548,8393,1.0,575.0,8825,浙江,浙江杭州市,本科,省政府,"农林,省重点,研究生院,公立大学,本科,省重点",农林,公办,区域高水平大学,,,1.0,1.0,,,
8062290,湖北,本科批,历史,不限,H00501,浙江农林大学,04,城市管理,(办学地点：衣锦校区),,5300,1.0,,,,562.0,7148.0,557.0,7610.0,1.0,557,7610,1.0,548,8393,1.0,574.0,9056,浙江,浙江杭州市,本科,省政府,"农林,省重点,研究生院,公立大学,本科,省重点",农林,公办,区域高水平大学,,,,1.0,,,
8060709,湖北,本科批,历史,不限,A35301,中国石油大学(北京)克拉玛依校区,01,金融学,,,3200,2.0,,,,562.0,7148.0,564.0,6414.0,2.0,565,6258,,,,,,,新疆,新疆克拉玛依市,本科,教育部,"理工,211,双一流,国家重点,保研,公立大学,本科",理工,公办,区域知名大学,,,,1.0,,,
8060710,湖北,本科批,历史,不限,A35301,中国石油大学(北京)克拉玛依校区,02,汉语言文学,,,3100,3.0,,,,562.0,7148.0,564.0,6414.0,3.0,569,5605,4.0,551,7771,,,,新疆,新疆克拉玛依市,本科,教育部,"理工,211,双一流,国家重点,保研,公立大学,本科",理工,公办,区域知名大学,,,,,,,1.0
8060711,湖北,本科批,历史,不限,A35301,中国石油大学(北京)克拉玛依校区,03,英语,(外语语种：英语),,3800,3.0,,,,562.0,7148.0,564.0,6414.0,2.0,564,6414,2.0,550,7966,,,,新疆,新疆克拉玛依市,本科,教育部,"理工,211,双一流,国家重点,保研,公立大学,本科",理工,公办,区域知名大学,,,,,,,1.0
8060712,湖北,本科批,历史,不限,A35301,中国石油大学(北京)克拉玛依校区,04,俄语,(外语语种：不限),,3800,3.0,新增,,,562.0,7148.0,564.0,6414.0,,,,,,,,,,新疆,新疆克拉玛依市,本科,教育部,"理工,211,双一流,国家重点,保研,公立大学,本科",理工,公办,区域知名大学,,,,,,,1.0
8060713,湖北,本科批,历史,不限,A35301,中国石油大学(北京)克拉玛依校区,05,会计学,,,3200,2.0,,,,562.0,7148.0,564.0,6414.0,2.0,568,5766,2.0,553,7378,,,,新疆,新疆克拉玛依市,本科,教育部,"理工,211,双一流,国家重点,保研,公立大学,本科",理工,公办,区域知名大学,,,,1.0,,,
8075161,湖北,本科批,物理,不限,K07006,重庆师范大学,16,广播电视编导,(授予艺术学学士学位；办学地点：大学城校区),,11500,1.0,新增,,,562.0,40042.0,,,,,,,,,,,,重庆,重庆沙坪坝区,本科,市政府,"综合,省重点,保研,研究生院,公立大学,本科,省重点",综合,公办,区域高水平大学,,,,,,1.0,
8070081,湖北,本科批,物理,化,F47111,大连工业大学,12,材料成型及控制工程,,,5200,1.0,新增,,,561.0,40713.0,559.0,40891.0,,,,,,,,,,辽宁,辽宁大连市,本科,省政府,"理工,省重点,保研,公立大学,本科,省重点",理工,公办,区域高水平大学,,1.0,,,,,
8070082,湖北,本科批,物理,化,F47111,大连工业大学,13,机械电子工程,,,5200,1.0,新增,,,561.0,40713.0,559.0,40891.0,,,,,,,,,,辽宁,辽宁大连市,本科,省政府,"理工,省重点,保研,公立大学,本科,省重点",理工,公办,区域高水平大学,,1.0,,,,,
8070083,湖北,本科批,物理,化,F47111,大连工业大学,14,智能制造工程,,,5200,1.0,,,,561.0,40713.0,559.0,40891.0,3.0,559,40891,3.0,532,40838,2.0,555.0,38195,辽宁,辽宁大连市,本科,省政府,"理工,省重点,保研,公立大学,本科,省重点",理工,公办,区域高水平大学,,1.0,,,,,
8061627,湖北,本科批,历史,不限,F18801,河北师范大学,01,汉语言文学,(师范类),,5060,2.0,,,,561.0,7322.0,566.0,6082.0,2.0,566,6082,2.0,560,6048,2.0,586.0,6342,河北,河北石家庄,本科,省政府,"师范,省重点,保研,研究生院,省部共建,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,,,,,1.0
8061628,湖北,本科批,历史,不限,F18801,河北师范大学,02,历史学,(师范类),,5060,3.0,,,,561.0,7322.0,566.0,6082.0,2.0,556,7792,3.0,559,6219,3.0,585.0,6573,河北,河北石家庄,本科,省政府,"师范,省重点,保研,研究生院,省部共建,公立大学,本科,省重点",师范,公办,"中国知名大学,区域一流大学",,,1.0,,,,
8073868,湖北,本科批,物理,化,H66306,湖南中医药大学,17,药学,,,7500,1.0,,,,561.0,40713.0,589.0,24431.0,1.0,589,24431,1.0,565,21636,1.0,582.0,24358,湖南,湖南长沙市,本科,省政府,"医药,省重点,保研,研究生院,公立大学,本科,省重点",医药,公办,"世界知名大学,中国高水平大学",,,,,1.0,,
8073869,湖北,本科批,物理,化,H66306,湖南中医药大学,18,中药学,,,7500,1.0,,,,561.0,40713.0,589.0,24431.0,1.0,570,34458,1.0,537,37555,1.0,566.0,32363,湖南,湖南长沙市,本科,省政府,"医药,省重点,保研,研究生院,公立大学,本科,省重点",医药,公办,"世界知名大学,中国高水平大学",,,,,1.0,,
8073870,湖北,本科批,物理,化,H66306,湖南中医药大学,19,护理学,,,7500,4.0,,,,561.0,40713.0,589.0,24431.0,2.0,559,40891,2.0,534,39561,2.0,544.0,44121,湖南,湖南长沙市,本科,省政府,"医药,省重点,保研,研究生院,公立大学,本科,省重点",医药,公办,"世界知名大学,中国高水平大学",,,,,1.0,,
8062468,湖北,本科批,历史,不限,H21903,集美大学,04,经济学,,,5460,2.0,,,,561.0,7322.0,559.0,7253.0,2.0,561,6895,2.0,553,7378,2.0,577.0,8365,福建,福建厦门市,本科,省政府,"综合,省重点,保研,研究生院,公立大学,本科,省重点",综合,公办,区域高水平大学,,,,1.0,,,
8062469,湖北,本科批,历史,不限,H21903,集美大学,05,社会工作,,,5460,2.0,,,,561.0,7322.0,559.0,7253.0,2.0,560,7076,2.0,551,7771,2.0,577.0,8365,福建,福建厦门市,本科,省政府,"综合,省重点,保研,研究生院,公立大学,本科,省重点",综合,公办,区域高水平大学,,,1.0,,,,
8062470,湖北,本科批,历史,不限,H21903,集美大学,06,英语,(需口试；外语语种：英语；须口试合格),,5460,2.0,,,,561.0,7322.0,559.0,7253.0,2.0,559,7253,2.0,552,7573,2.0,578.0,8085,福建,福建厦门市,本科,省政府,"综合,省重点,保研,研究生院,公立大学,本科,省重点",综合,公办,区域高水平大学,,,,,,,1.0
8071051,湖北,本科批,物理,化,F86907,江苏科技大学,19,土木工程,,,5800,3.0,,,,561.0,40713.0,567.0,36152.0,3.0,568,35593,3.0,534,39561,3.0,,,江苏,江苏镇江市,本科,省政府,"理工,省重点,保研,研究生院,公立大学,本科,省重点",理工,公办,区域高水平大学,,1.0,,,,,
