id,生源地,批次,科类,选科限制,院校代码,专业组代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平
8003971,甘肃,本科批,物理,,X336DBD,专业组002,四川轻化工大学,FEF6,材料成型及控制工程,,,,,,503,31621,,,,,,503,31621,,,,,,,,,本科,,,,,
8003972,甘肃,本科批,物理,,X336DBD,专业组002,四川轻化工大学,EAB4,轻化工程,,,,,,505,30851,,,,,,505,30851,,,,,,,,,本科,,,,,
8003973,甘肃,本科批,物理,,X336DBD,专业组002,四川轻化工大学,6995,网络工程,,,,,,506,30479,,,,,,506,30479,,,,,,,,,本科,,,,,
8003974,甘肃,本科批,物理,,X336DBD,专业组002,四川轻化工大学,B9A5,计算机科学与技术,,,,,,509,29328,,,,,,509,29328,,,,,,,,,本科,,,,,
8003975,甘肃,本科批,历史,,X336DBD,专业组002,四川轻化工大学,4154,电子商务,,,,,,503,31621,,,,,,503,31621,,,,,,,,,本科,,,,,
8003976,甘肃,本科批,历史,,X336DBD,专业组002,四川轻化工大学,B8DA,数学与应用数学（师范类）,师范类,,,,,503,31621,,,,,,503,31621,,,,,,,,,本科,,,,,
8003977,甘肃,本科批,历史,,X336DBD,专业组002,四川轻化工大学,548C,信息与计算科学,,,,,,503,31621,,,,,,503,31621,,,,,,,,,本科,,,,,
8003978,甘肃,本科批,历史,,X336DBD,专业组002,四川轻化工大学,FEF6,材料成型及控制工程,,,,,,503,31621,,,,,,503,31621,,,,,,,,,本科,,,,,
8003979,甘肃,本科批,历史,,X336DBD,专业组002,四川轻化工大学,EAB4,轻化工程,,,,,,505,30851,,,,,,505,30851,,,,,,,,,本科,,,,,
8003980,甘肃,本科批,历史,,X336DBD,专业组002,四川轻化工大学,6995,网络工程,,,,,,506,30479,,,,,,506,30479,,,,,,,,,本科,,,,,
8003981,甘肃,本科批,历史,,X336DBD,专业组002,四川轻化工大学,B9A5,计算机科学与技术,,,,,,509,29328,,,,,,509,29328,,,,,,,,,本科,,,,,
8004645,甘肃,专科批,物理,,XAEE2F7,专业组007,沈阳医学院,AF2A,康复治疗技术（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,412,72732,,,,,,412,72732,,,,,,,,,专科,,,,,
8004646,甘肃,专科批,物理,,XAEE2F7,专业组007,沈阳医学院,9F78,药学（外语只用英语授课，不招收色盲色弱考生）,外语只用英语授课，不招收色盲色弱考生,,,,,413,72252,,,,,,413,72252,,,,,,,,,专科,,,,,
