id,生源地,批次,科类,选科限制,院校代码,专业组代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平
8000293,贵州,本科批,物理,,X4B1FD0,,井冈山大学,1F9D,经济与金融（外语语种要求：不限）,外语语种要求：不限,,,,,495,55998,,,,,,495,55998,,,,,,,,,本科,,,,,
8000294,贵州,本科批,物理,,X4B1FD0,,井冈山大学,540A,物理学（师范类）（外语语种要求：不限）,师范类; 外语语种要求：不限,,,,,501,51315,,,,,,501,51315,,,,,,,,,本科,,,,,
8000295,贵州,本科批,物理,,X4B1FD0,,井冈山大学,F5B4,化学（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,501,51327,,,,,,501,51327,,,,,,,,,本科,,,,,
8000296,贵州,本科批,物理,,X4B1FD0,,井冈山大学,8EA3,小学教育（师范类）（外语语种要求：不限）,师范类; 外语语种要求：不限,,,,,507,47598,,,,,,507,47598,,,,,,,,,本科,,,,,
8000297,贵州,本科批,物理,,X4B1FD0,,井冈山大学,FB9E,数学与应用数学（师范类）（外语语种要求：不限）,师范类; 外语语种要求：不限,,,,,509,45792,,,,,,509,45792,,,,,,,,,本科,,,,,
8000298,贵州,本科批,物理,,X4B1FD0,,井冈山大学,8153,数据科学与大数据技术（外语语种要求：不限）,外语语种要求：不限,,,,,511,44530,,,,,,511,44530,,,,,,,,,本科,,,,,
8000299,贵州,本科批,历史,,X4B1FD0,,井冈山大学,D23F,软件工程（中外合作办学）（与俄罗斯伊热夫斯克国立技术大学合作办学，高收费专业）（外语语种要求：不限）,中外合作办学; 与俄罗斯伊热夫斯克国立技术大学合作办学，高收费专业; 外语语种要求：不限,,,,,438,109141,,,,,,438,109141,,,,,,,,,本科,,,,,
8000300,贵州,本科批,历史,,X4B1FD0,,井冈山大学,2B53,生物材料（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,438,108963,,,,,,438,108963,,,,,,,,,本科,,,,,
8000301,贵州,本科批,历史,,X4B1FD0,,井冈山大学,2785,旅游管理（外语语种要求：不限）,外语语种要求：不限,,,,,451,95832,,,,,,451,95832,,,,,,,,,本科,,,,,
8000302,贵州,本科批,历史,,X4B1FD0,,井冈山大学,BB6D,土木工程（外语语种要求：不限）,外语语种要求：不限,,,,,467,79706,,,,,,467,79706,,,,,,,,,本科,,,,,
8000303,贵州,本科批,历史,,X4B1FD0,,井冈山大学,BD22,智慧建筑与建造（外语语种要求：不限）,外语语种要求：不限,,,,,475,72080,,,,,,475,72080,,,,,,,,,本科,,,,,
8000304,贵州,本科批,历史,,X4B1FD0,,井冈山大学,27A3,环境工程（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,475,72221,,,,,,475,72221,,,,,,,,,本科,,,,,
8000305,贵州,本科批,历史,,X4B1FD0,,井冈山大学,CCA4,康复治疗学（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,477,70490,,,,,,477,70490,,,,,,,,,本科,,,,,
8000306,贵州,本科批,历史,,X4B1FD0,,井冈山大学,A2E9,预防医学（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,485,63925,,,,,,485,63925,,,,,,,,,本科,,,,,
8000307,贵州,本科批,历史,,X4B1FD0,,井冈山大学,30C6,药学（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,488,60998,,,,,,488,60998,,,,,,,,,本科,,,,,
8000308,贵州,本科批,历史,,X4B1FD0,,井冈山大学,A816,化学工程与工艺（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,489,60293,,,,,,489,60293,,,,,,,,,本科,,,,,
8000309,贵州,本科批,历史,,X4B1FD0,,井冈山大学,CF78,新闻学（外语语种要求：不限）,外语语种要求：不限,,,,,489,60723,,,,,,489,60723,,,,,,,,,本科,,,,,
8000310,贵州,本科批,历史,,X4B1FD0,,井冈山大学,23B5,生物科学（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,490,60008,,,,,,490,60008,,,,,,,,,本科,,,,,
8000311,贵州,本科批,历史,,X4B1FD0,,井冈山大学,8AB4,应用心理学（外语语种要求：不限）,外语语种要求：不限,,,,,491,58690,,,,,,491,58690,,,,,,,,,本科,,,,,
8000312,贵州,本科批,历史,,X4B1FD0,,井冈山大学,0980,会计学（中英学分互认）（与英国切斯特大学2+2/3+1双学位联合培养（学生自愿出国，不出国仅获中方学位）；四年均须向中方大学缴纳学费，赴外期间须向外方大学缴纳学费。具体查阅学校官网的招生简章。建议英语语种学生填报）（外语语种要求：不限）,中英学分互认; 与英国切斯特大学2+2/3+1双学位联合培养（学生自愿出国，不出国仅获中方学位; 外语语种要求：不限,,,,,494,56374,,,,,,494,56374,,,,,,,,,本科,,,,,
8000313,贵州,本科批,历史,,X4B1FD0,,井冈山大学,1F9D,经济与金融（外语语种要求：不限）,外语语种要求：不限,,,,,495,55998,,,,,,495,55998,,,,,,,,,本科,,,,,
8000314,贵州,本科批,历史,,X4B1FD0,,井冈山大学,540A,物理学（师范类）（外语语种要求：不限）,师范类; 外语语种要求：不限,,,,,501,51315,,,,,,501,51315,,,,,,,,,本科,,,,,
8000315,贵州,本科批,历史,,X4B1FD0,,井冈山大学,F5B4,化学（不招色盲色弱）（外语语种要求：不限）,不招色盲色弱; 外语语种要求：不限,,,,,501,51327,,,,,,501,51327,,,,,,,,,本科,,,,,
8000316,贵州,本科批,历史,,X4B1FD0,,井冈山大学,8EA3,小学教育（师范类）（外语语种要求：不限）,师范类; 外语语种要求：不限,,,,,507,47598,,,,,,507,47598,,,,,,,,,本科,,,,,
8000317,贵州,本科批,历史,,X4B1FD0,,井冈山大学,FB9E,数学与应用数学（师范类）（外语语种要求：不限）,师范类; 外语语种要求：不限,,,,,509,45792,,,,,,509,45792,,,,,,,,,本科,,,,,
8000318,贵州,本科批,历史,,X4B1FD0,,井冈山大学,8153,数据科学与大数据技术（外语语种要求：不限）,外语语种要求：不限,,,,,511,44530,,,,,,511,44530,,,,,,,,,本科,,,,,
8000390,贵州,本科批,物理,,XDA307D,,中原工学院,04D7,物流工程（办学地点:龙湖校区）（外语语种要求：不限）,办学地点:龙湖校区; 外语语种要求：不限,,,,,453,94020,,,,,,453,94020,,,,,,,,,本科,,,,,
8000391,贵州,本科批,物理,,XDA307D,,中原工学院,4315,应用化学（办学地点:龙湖校区）（外语语种要求：不限）,办学地点:龙湖校区; 外语语种要求：不限,,,,,463,84267,,,,,,463,84267,,,,,,,,,本科,,,,,
8000392,贵州,本科批,物理,,XDA307D,,中原工学院,0085,数字媒体技术（办学地点:龙湖校区）（外语语种要求：不限）,办学地点:龙湖校区; 外语语种要求：不限,,,,,476,71319,,,,,,476,71319,,,,,,,,,本科,,,,,
8000393,贵州,本科批,物理,,XDA307D,,中原工学院,792D,物联网工程（办学地点:龙湖校区）（外语语种要求：不限）,办学地点:龙湖校区; 外语语种要求：不限,,,,,483,65185,,,,,,483,65185,,,,,,,,,本科,,,,,
8000394,贵州,本科批,历史,,XDA307D,,中原工学院,04D7,物流工程（办学地点:龙湖校区）（外语语种要求：不限）,办学地点:龙湖校区; 外语语种要求：不限,,,,,453,94020,,,,,,453,94020,,,,,,,,,本科,,,,,
8000395,贵州,本科批,历史,,XDA307D,,中原工学院,4315,应用化学（办学地点:龙湖校区）（外语语种要求：不限）,办学地点:龙湖校区; 外语语种要求：不限,,,,,463,84267,,,,,,463,84267,,,,,,,,,本科,,,,,
8000396,贵州,本科批,历史,,XDA307D,,中原工学院,0085,数字媒体技术（办学地点:龙湖校区）（外语语种要求：不限）,办学地点:龙湖校区; 外语语种要求：不限,,,,,476,71319,,,,,,476,71319,,,,,,,,,本科,,,,,
8000397,贵州,本科批,历史,,XDA307D,,中原工学院,792D,物联网工程（办学地点:龙湖校区）（外语语种要求：不限）,办学地点:龙湖校区; 外语语种要求：不限,,,,,483,65185,,,,,,483,65185,,,,,,,,,本科,,,,,
8000423,贵州,本科批,物理,,XBE8F26,,贵州师范学院,970B,野生动物与自然保护区管理（预科就读学校:黔南民族师范学院（独山校区））（外语语种要求：不限）,预科就读学校:黔南民族师范学院（独山校区; 外语语种要求：不限,,,,,424,123289,,,,,,424,123289,,,,,,,,,本科,,,,,
8000424,贵州,本科批,物理,,XBE8F26,,贵州师范学院,B2F6,旅游管理（预科就读学校:黔南民族师范学院（独山校区））（外语语种要求：不限）,预科就读学校:黔南民族师范学院（独山校区; 外语语种要求：不限,,,,,428,119705,,,,,,428,119705,,,,,,,,,本科,,,,,
8000425,贵州,本科批,物理,,XBE8F26,,贵州师范学院,FB5D,文化产业管理（预科就读学校:黔南民族师范学院（独山校区））（外语语种要求：不限）,预科就读学校:黔南民族师范学院（独山校区; 外语语种要求：不限,,,,,430,117146,,,,,,430,117146,,,,,,,,,本科,,,,,
8000426,贵州,本科批,物理,,XBE8F26,,贵州师范学院,5A55,野生动物与自然保护区管理（民族班）（外语语种要求：不限）,民族班; 外语语种要求：不限,,,,,431,115813,,,,,,431,115813,,,,,,,,,本科,,,,,
8000427,贵州,本科批,物理,,XBE8F26,,贵州师范学院,472D,农业资源与环境（预科就读学校:黔南民族师范学院（独山校区））（外语语种要求：不限）,预科就读学校:黔南民族师范学院（独山校区; 外语语种要求：不限,,,,,432,114949,,,,,,432,114949,,,,,,,,,本科,,,,,
8000428,贵州,本科批,物理,,XBE8F26,,贵州师范学院,313E,广播电视编导（民族班）（外语语种要求：不限）,民族班; 外语语种要求：不限,,,,,439,108255,,,,,,439,108255,,,,,,,,,本科,,,,,
8000429,贵州,本科批,物理,,XBE8F26,,贵州师范学院,1B08,应用心理学（预科就读学校:黔南民族师范学院（独山校区））（外语语种要求：不限）,预科就读学校:黔南民族师范学院（独山校区; 外语语种要求：不限,,,,,440,107381,,,,,,440,107381,,,,,,,,,本科,,,,,
8000430,贵州,本科批,物理,,XBE8F26,,贵州师范学院,5D80,旅游管理（民族班）（外语语种要求：不限）,民族班; 外语语种要求：不限,,,,,441,105676,,,,,,441,105676,,,,,,,,,本科,,,,,
