id,生源地,批次,科类,选科限制,院校代码,专业组代码,院校名称,专业代码,专业名称,专业备注,学制,学费,计划数,新增专业,录取最低分,录取最低位次,专业组最低分,专业组最低位次,专业组最低分.1,专业组最低位次.1,计划数.1,最低分,最低位次,计划数.2,最低分.1,最低位次.1,计划数.3,最低分.2,最低位次.2,所在省,城市,本科/专科,隶属单位,院校标签,类型,公私性质,院校水平
8001682,广西,本科批,物理,,XDA307D,专业组102,中原工学院,E438,工业设计（在龙湖校区办学，人校后需加试徒手画）,在龙湖校区办学，人校后需加试徒手画,,,,,442,99678,,,,,,442,99678,,,,,,,,,本科,,,,,
8001683,广西,本科批,物理,,XDA307D,专业组102,中原工学院,5835,材料类（在龙湖校区办学，包含专业：材料科学���工程、高分子材料与工程）,在龙湖校区办学，包含专业：材料科学���工程、高分子材料与工程,,,,,446,96422,,,,,,446,96422,,,,,,,,,本科,,,,,
8001684,广西,本科批,物理,,XDA307D,专业组102,中原工学院,1B9B,纺织工程（在龙湖校区办学）,在龙湖校区办学,,,,,451,92415,,,,,,451,92415,,,,,,,,,本科,,,,,
8001685,广西,本科批,物理,,XDA307D,专业组102,中原工学院,FB27,安全工程（在龙湖校区办学）,在龙湖校区办学,,,,,451,92415,,,,,,451,92415,,,,,,,,,本科,,,,,
8001686,广西,本科批,物理,,XDA307D,专业组104,中原工学院,58B7,工业工程（在龙湖校区办学）,在龙湖校区办学,,,,,459,86145,,,,,,459,86145,,,,,,,,,本科,,,,,
8001687,广西,本科批,物理,,XDA307D,专业组102,中原工学院,3C89,能源与动力工程（在龙湖校区办学）,在龙湖校区办学,,,,,460,85377,,,,,,460,85377,,,,,,,,,本科,,,,,
8001688,广西,本科批,历史,,XDA307D,专业组101,中原工学院,41A5,建筑学（在龙湖校区办学，人校后需加试徒手画）,在龙湖校区办学，人校后需加试徒手画,,,,,408,129134,,,,,,408,129134,,,,,,,,,本科,,,,,
8001689,广西,本科批,历史,,XDA307D,专业组101,中原工学院,D363,知识产权（在龙湖校区办学）,在龙湖校区办学,,,,,423,115850,,,,,,423,115850,,,,,,,,,本科,,,,,
8001690,广西,本科批,历史,,XDA307D,专业组103,中原工学院,6234,服装设计与工程（在龙湖校区办学）,在龙湖校区办学,,,,,425,114166,,,,,,425,114166,,,,,,,,,本科,,,,,
8001691,广西,本科批,历史,,XDA307D,专业组104,中原工学院,660D,工程造价（在龙湖校区办学）,在龙湖校区办学,,,,,430,109827,,,,,,430,109827,,,,,,,,,本科,,,,,
8001692,广西,本科批,历史,,XDA307D,专业组102,中原工学院,E147,土木类（在龙湖校区办学，包含专业：土木工程、城市地下空间工程）,在龙湖校区办学，包含专业：土木工程、城市地下空间工程,,,,,439,102186,,,,,,439,102186,,,,,,,,,本科,,,,,
8001693,广西,本科批,历史,,XDA307D,专业组102,中原工学院,9A7C,建筑环境与能源应用工程（在龙湖校区办学）,在龙湖校区办学,,,,,440,101333,,,,,,440,101333,,,,,,,,,本科,,,,,
8001694,广西,本科批,历史,,XDA307D,专业组102,中原工学院,E438,工业设计（在龙湖校区办学，人校后需加试徒手画）,在龙湖校区办学，人校后需加试徒手画,,,,,442,99678,,,,,,442,99678,,,,,,,,,本科,,,,,
8001695,广西,本科批,历史,,XDA307D,专业组102,中原工学院,AB04,材料类（在龙湖校区办学，包含专业：材料科学与工程、高分子材料与工程）,在龙湖校区办学，包含专业：材料科学与工程、高分子材料与工程,,,,,446,96422,,,,,,446,96422,,,,,,,,,本科,,,,,
8001696,广西,本科批,历史,,XDA307D,专业组102,中原工学院,1B9B,纺织工程（在龙湖校区办学）,在龙湖校区办学,,,,,451,92415,,,,,,451,92415,,,,,,,,,本科,,,,,
8001697,广西,本科批,历史,,XDA307D,专业组102,中原工学院,FB27,安全工程（在龙湖校区办学）,在龙湖校区办学,,,,,451,92415,,,,,,451,92415,,,,,,,,,本科,,,,,
8001698,广西,本科批,历史,,XDA307D,专业组104,中原工学院,58B7,工业工程（在龙湖校区办学）,在龙湖校区办学,,,,,459,86145,,,,,,459,86145,,,,,,,,,本科,,,,,
8001699,广西,本科批,历史,,XDA307D,专业组102,中原工学院,3C89,能源与动力工程（在龙湖校区办学）,在龙湖校区办学,,,,,460,85377,,,,,,460,85377,,,,,,,,,本科,,,,,
8001837,广西,本科批,物理,,XBE8F26,专业组103,贵州师范学院,6472,野生动物与自然保护区管理,,,,,,447,95611,,,,,,447,95611,,,,,,,,,本科,,,,,
8001838,广西,本科批,物理,,XBE8F26,专业组103,贵州师范学院,A942,材料科学与工程,,,,,,449,93985,,,,,,449,93985,,,,,,,,,本科,,,,,
8001839,广西,本科批,物理,,XBE8F26,专业组103,贵州师范学院,1AFF,农业资源与环境,,,,,,453,90828,,,,,,453,90828,,,,,,,,,本科,,,,,
8001840,广西,本科批,物理,,XBE8F26,专业组103,贵州师范学院,3A08,化学类（包含专业：化学（师范）、应用化学）,包含专业：化学（师范,,,,,462,83821,,,,,,462,83821,,,,,,,,,本科,,,,,
8001841,广西,本科批,物理,,XBE8F26,专业组101,贵州师范学院,6AB9,经济学,,,,,,466,80682,,,,,,466,80682,,,,,,,,,本科,,,,,
8001842,广西,本科批,物理,,XBE8F26,专业组104,贵州师范学院,B9A5,计算机科学与技术,,,,,,480,70211,,,,,,480,70211,,,,,,,,,本科,,,,,
8001843,广西,本科批,历史,,XBE8F26,专业组103,贵州师范学院,6472,野生动物与自然保护区管理,,,,,,447,95611,,,,,,447,95611,,,,,,,,,本科,,,,,
